Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,DateTime,received_at
13/04/2004,10.00.00,1.6,1020.0,144.0,7.3,871.0,133.0,956.0,93.0,1426.0,911.0,12.6,50.8,0.7387,,,2004-04-13T10:00:00,2025-04-04T13:27:43.290402
13/04/2004,11.00.00,1.6,1044.0,135.0,8.0,900.0,137.0,934.0,96.0,1471.0,919.0,13.8,47.4,0.7435,,,2004-04-13T11:00:00,2025-04-04T13:27:43.393058
13/04/2004,12.00.00,1.6,1020.0,140.0,7.2,866.0,116.0,972.0,84.0,1429.0,791.0,15.1,42.7,0.7294,,,2004-04-13T12:00:00,2025-04-04T13:27:43.495623
13/04/2004,13.00.00,1.5,1009.0,141.0,7.7,885.0,112.0,994.0,87.0,1439.0,751.0,16.3,38.1,0.7006,,,2004-04-13T13:00:00,2025-04-04T13:27:43.598355
13/04/2004,14.00.00,1.8,1073.0,181.0,9.7,966.0,128.0,935.0,87.0,1537.0,805.0,16.6,36.7,0.6867,,,2004-04-13T14:00:00,2025-04-04T13:27:43.700793
13/04/2004,15.00.00,2.1,1098.0,227.0,9.8,971.0,145.0,877.0,103.0,1527.0,966.0,15.8,40.5,0.7241,,,2004-04-13T15:00:00,2025-04-04T13:27:43.803167
13/04/2004,16.00.00,1.7,1061.0,149.0,7.7,887.0,110.0,920.0,88.0,1462.0,869.0,16.3,41.8,0.7712,,,2004-04-13T16:00:00,2025-04-04T13:27:43.905712
13/04/2004,17.00.00,3.0,1289.0,425.0,15.3,1158.0,184.0,755.0,118.0,1791.0,1196.0,16.1,42.8,0.7783,,,2004-04-13T17:00:00,2025-04-04T13:27:44.008593
13/04/2004,18.00.00,4.6,1442.0,669.0,21.5,1337.0,243.0,630.0,134.0,2004.0,1523.0,15.3,46.8,0.8074,,,2004-04-13T18:00:00,2025-04-04T13:27:44.110877
13/04/2004,19.00.00,5.0,1479.0,680.0,21.7,1343.0,259.0,631.0,144.0,1995.0,1579.0,14.7,47.0,0.7815,,,2004-04-13T19:00:00,2025-04-04T13:27:44.213359
13/04/2004,20.00.00,3.5,1266.0,446.0,14.6,1138.0,205.0,726.0,129.0,1747.0,1370.0,14.1,49.6,0.7931,,,2004-04-13T20:00:00,2025-04-04T13:27:44.315679
13/04/2004,21.00.00,2.1,1149.0,205.0,9.3,952.0,144.0,845.0,108.0,1577.0,1204.0,13.5,54.1,0.8351,,,2004-04-13T21:00:00,2025-04-04T13:27:44.418030
13/04/2004,22.00.00,2.1,1168.0,194.0,9.4,954.0,152.0,843.0,104.0,1586.0,1201.0,12.3,59.2,0.8461,,,2004-04-13T22:00:00,2025-04-04T13:27:44.520487
13/04/2004,23.00.00,1.5,1079.0,115.0,6.8,847.0,108.0,925.0,90.0,1463.0,1122.0,11.6,62.2,0.851,,,2004-04-13T23:00:00,2025-04-04T13:27:44.623117
14/04/2004,00.00.00,1.1,1047.0,74.0,4.9,760.0,64.0,1032.0,74.0,1379.0,1003.0,11.5,61.4,0.8303,,,2004-04-14T00:00:00,2025-04-04T13:27:44.726044
14/04/2004,01.00.00,0.9,936.0,85.0,3.9,705.0,73.0,1086.0,73.0,1364.0,918.0,10.9,64.6,0.8395,,,2004-04-14T01:00:00,2025-04-04T13:27:44.829491
14/04/2004,02.00.00,0.7,900.0,66.0,2.7,635.0,47.0,1207.0,60.0,1307.0,836.0,11.1,63.2,0.8331,,,2004-04-14T02:00:00,2025-04-04T13:27:44.931939
14/04/2004,03.00.00,0.4,839.0,60.0,1.9,576.0,47.0,1325.0,60.0,1285.0,759.0,10.7,64.4,0.8284,,,2004-04-14T03:00:00,2025-04-04T13:27:45.034213
14/04/2004,04.00.00,0.4,840.0,40.0,1.7,563.0,45.0,1349.0,57.0,1275.0,755.0,10.7,63.8,0.8174,,,2004-04-14T04:00:00,2025-04-04T13:27:45.136513
14/04/2004,05.00.00,0.9,905.0,47.0,3.3,670.0,79.0,1191.0,62.0,1346.0,820.0,10.2,65.8,0.8196,,,2004-04-14T05:00:00,2025-04-04T13:27:45.239078
14/04/2004,06.00.00,1.6,1079.0,116.0,7.4,875.0,113.0,947.0,71.0,1535.0,998.0,10.3,65.6,0.8225,,,2004-04-14T06:00:00,2025-04-04T13:27:45.341491
14/04/2004,07.00.00,3.9,1417.0,478.0,18.2,1246.0,263.0,669.0,94.0,1921.0,1403.0,10.8,64.0,0.8307,,,2004-04-14T07:00:00,2025-04-04T13:27:45.444120
14/04/2004,08.00.00,5.0,1529.0,836.0,27.7,1497.0,275.0,569.0,99.0,2278.0,1641.0,13.3,55.6,0.8453,,,2004-04-14T08:00:00,2025-04-04T13:27:45.547823
14/04/2004,09.00.00,4.3,1397.0,655.0,18.3,1248.0,263.0,659.0,119.0,1906.0,1534.0,15.8,46.8,0.8328,,,2004-04-14T09:00:00,2025-04-04T13:27:45.650358
14/04/2004,10.00.00,2.7,1214.0,312.0,12.3,1061.0,183.0,780.0,103.0,1662.0,1257.0,19.5,34.4,0.7738,,,2004-04-14T10:00:00,2025-04-04T13:27:45.752721
14/04/2004,11.00.00,2.1,1109.0,195.0,8.9,935.0,147.0,882.0,95.0,1518.0,1026.0,21.1,30.2,0.745,,,2004-04-14T11:00:00,2025-04-04T13:27:45.855199
14/04/2004,12.00.00,2.1,1122.0,238.0,10.4,993.0,132.0,859.0,95.0,1571.0,993.0,18.4,34.2,0.7185,,,2004-04-14T12:00:00,2025-04-04T13:27:45.957613
14/04/2004,13.00.00,2.1,1094.0,238.0,9.7,966.0,132.0,877.0,95.0,1519.0,919.0,21.0,30.6,0.7538,,,2004-04-14T13:00:00,2025-04-04T13:27:46.060114
14/04/2004,14.00.00,2.1,1164.0,238.0,12.8,1076.0,132.0,788.0,95.0,1653.0,1032.0,21.4,28.7,0.7231,,,2004-04-14T14:00:00,2025-04-04T13:27:46.162940
14/04/2004,15.00.00,2.1,1188.0,238.0,12.9,1082.0,132.0,790.0,95.0,1653.0,1077.0,21.3,27.3,0.6856,,,2004-04-14T15:00:00,2025-04-04T13:27:46.265381
14/04/2004,16.00.00,2.1,1098.0,238.0,8.9,934.0,132.0,895.0,95.0,1497.0,883.0,20.4,30.4,0.7193,,,2004-04-14T16:00:00,2025-04-04T13:27:46.368180
14/04/2004,17.00.00,2.1,1180.0,238.0,11.0,1014.0,132.0,826.0,95.0,1595.0,1036.0,18.7,34.8,0.7436,,,2004-04-14T17:00:00,2025-04-04T13:27:46.470472
14/04/2004,18.00.00,2.1,1195.0,238.0,12.6,1072.0,132.0,799.0,95.0,1609.0,1144.0,18.6,34.7,0.7369,,,2004-04-14T18:00:00,2025-04-04T13:27:46.574682
14/04/2004,19.00.00,2.1,1234.0,238.0,13.3,1095.0,132.0,789.0,95.0,1638.0,1212.0,17.9,35.8,0.7276,,,2004-04-14T19:00:00,2025-04-04T13:27:46.677120
14/04/2004,20.00.00,2.1,1425.0,238.0,18.1,1242.0,132.0,675.0,95.0,1858.0,1486.0,16.5,42.1,0.7856,,,2004-04-14T20:00:00,2025-04-04T13:27:46.779546
14/04/2004,21.00.00,2.1,1320.0,238.0,13.0,1085.0,132.0,730.0,95.0,1689.0,1440.0,14.8,49.7,0.8321,,,2004-04-14T21:00:00,2025-04-04T13:27:46.882299
14/04/2004,22.00.00,2.1,1158.0,238.0,7.8,892.0,132.0,870.0,95.0,1494.0,1242.0,13.4,54.3,0.8291,,,2004-04-14T22:00:00,2025-04-04T13:27:46.984810
14/04/2004,23.00.00,2.1,1060.0,238.0,5.8,805.0,132.0,964.0,95.0,1418.0,1089.0,13.4,54.2,0.8319,,,2004-04-14T23:00:00,2025-04-04T13:27:47.087217
15/04/2004,00.00.00,2.1,1036.0,238.0,4.7,746.0,132.0,1034.0,95.0,1364.0,993.0,12.3,57.6,0.8223,,,2004-04-15T00:00:00,2025-04-04T13:27:47.189524
15/04/2004,01.00.00,2.1,943.0,238.0,3.1,660.0,132.0,1163.0,95.0,1297.0,862.0,11.6,58.8,0.7996,,,2004-04-15T01:00:00,2025-04-04T13:27:47.291954
15/04/2004,02.00.00,2.1,899.0,238.0,2.1,591.0,132.0,1243.0,95.0,1259.0,815.0,10.7,62.3,0.7988,,,2004-04-15T02:00:00,2025-04-04T13:27:47.394423
15/04/2004,03.00.00,2.1,889.0,238.0,1.7,559.0,132.0,1331.0,95.0,1241.0,714.0,10.2,63.2,0.7865,,,2004-04-15T03:00:00,2025-04-04T13:27:47.496904
15/04/2004,04.00.00,2.1,847.0,238.0,1.3,527.0,132.0,1416.0,95.0,1216.0,682.0,10.5,61.3,0.7761,,,2004-04-15T04:00:00,2025-04-04T13:27:47.599848
15/04/2004,05.00.00,2.1,918.0,238.0,2.6,625.0,132.0,1255.0,95.0,1298.0,744.0,9.3,65.8,0.7722,,,2004-04-15T05:00:00,2025-04-04T13:27:47.702509
15/04/2004,06.00.00,2.1,1105.0,238.0,7.9,897.0,132.0,906.0,95.0,1510.0,1050.0,9.1,67.4,0.7814,,,2004-04-15T06:00:00,2025-04-04T13:27:47.804798
15/04/2004,07.00.00,2.1,1491.0,238.0,21.4,1335.0,132.0,625.0,95.0,2001.0,1522.0,10.2,62.9,0.7831,,,2004-04-15T07:00:00,2025-04-04T13:27:47.907483
15/04/2004,08.00.00,2.1,1508.0,238.0,22.1,1355.0,132.0,609.0,95.0,2034.0,1623.0,11.6,58.7,0.7999,,,2004-04-15T08:00:00,2025-04-04T13:27:48.009954
15/04/2004,09.00.00,3.9,1489.0,536.0,19.1,1270.0,309.0,633.0,114.0,1889.0,1638.0,13.5,53.4,0.8196,,,2004-04-15T09:00:00,2025-04-04T13:27:48.112699
15/04/2004,10.00.00,3.8,1451.0,481.0,17.3,1219.0,327.0,661.0,127.0,1804.0,1633.0,15.0,49.3,0.8364,,,2004-04-15T10:00:00,2025-04-04T13:27:48.215105
15/04/2004,11.00.00,3.8,1454.0,460.0,17.5,1225.0,299.0,661.0,135.0,1809.0,1654.0,17.1,42.1,0.812,,,2004-04-15T11:00:00,2025-04-04T13:27:48.317647
15/04/2004,12.00.00,3.9,1392.0,597.0,17.0,1210.0,257.0,689.0,135.0,1792.0,1559.0,18.4,36.9,0.7758,,,2004-04-15T12:00:00,2025-04-04T13:27:48.420079
15/04/2004,13.00.00,3.5,1351.0,465.0,17.0,1210.0,195.0,709.0,120.0,1783.0,1374.0,19.3,35.4,0.7824,,,2004-04-15T13:00:00,2025-04-04T13:27:48.522609
15/04/2004,14.00.00,4.0,1418.0,542.0,19.5,1282.0,231.0,681.0,129.0,1890.0,1418.0,19.2,35.7,0.7826,,,2004-04-15T14:00:00,2025-04-04T13:27:48.624968
15/04/2004,15.00.00,3.0,1303.0,437.0,14.8,1143.0,170.0,748.0,114.0,1734.0,1228.0,21.5,30.4,0.7677,,,2004-04-15T15:00:00,2025-04-04T13:27:48.727496
15/04/2004,16.00.00,3.1,1292.0,383.0,14.0,1116.0,192.0,746.0,129.0,1676.0,1293.0,19.6,34.6,0.7807,,,2004-04-15T16:00:00,2025-04-04T13:27:48.829959
15/04/2004,17.00.00,5.2,1560.0,778.0,24.4,1413.0,251.0,594.0,149.0,2046.0,1642.0,19.6,35.5,0.8017,,,2004-04-15T17:00:00,2025-04-04T13:27:48.932317
15/04/2004,18.00.00,5.9,1765.0,926.0,28.1,1507.0,289.0,533.0,149.0,2271.0,1895.0,18.3,44.1,0.9183,,,2004-04-15T18:00:00,2025-04-04T13:27:49.034751
15/04/2004,19.00.00,7.3,1875.0,1189.0,33.7,1637.0,351.0,482.0,158.0,2446.0,2086.0,17.4,47.8,0.9392,,,2004-04-15T19:00:00,2025-04-04T13:27:49.137212
15/04/2004,20.00.00,6.1,1746.0,824.0,24.2,1409.0,319.0,553.0,148.0,2119.0,1898.0,16.8,49.8,0.9446,,,2004-04-15T20:00:00,2025-04-04T13:27:49.239599
15/04/2004,21.00.00,4.6,1607.0,660.0,19.8,1290.0,264.0,587.0,134.0,1960.0,1758.0,16.2,53.2,0.9723,,,2004-04-15T21:00:00,2025-04-04T13:27:49.342287
15/04/2004,22.00.00,2.5,1277.0,203.0,9.3,952.0,144.0,802.0,111.0,1607.0,1284.0,14.9,59.1,0.9928,,,2004-04-15T22:00:00,2025-04-04T13:27:49.448351
15/04/2004,23.00.00,2.2,1207.0,136.0,7.3,868.0,119.0,877.0,106.0,1532.0,1075.0,13.9,64.0,1.013,,,2004-04-15T23:00:00,2025-04-04T13:27:49.556097
16/04/2004,00.00.00,2.0,1209.0,114.0,7.1,863.0,120.0,882.0,108.0,1547.0,1084.0,13.7,66.8,1.041,,,2004-04-16T00:00:00,2025-04-04T13:27:49.663736
16/04/2004,01.00.00,1.9,1189.0,110.0,6.7,844.0,96.0,887.0,93.0,1566.0,1049.0,13.4,69.6,1.0688,,,2004-04-16T01:00:00,2025-04-04T13:27:49.770998
16/04/2004,02.00.00,1.6,1132.0,127.0,6.0,810.0,77.0,899.0,83.0,1532.0,1021.0,12.8,71.9,1.0632,,,2004-04-16T02:00:00,2025-04-04T13:27:49.873160
16/04/2004,03.00.00,1.0,974.0,68.0,2.7,635.0,77.0,1159.0,83.0,1387.0,778.0,12.9,68.5,1.0155,,,2004-04-16T03:00:00,2025-04-04T13:27:49.975611
16/04/2004,04.00.00,1.0,1033.0,70.0,3.6,686.0,63.0,1030.0,69.0,1420.0,948.0,11.9,74.8,1.038,,,2004-04-16T04:00:00,2025-04-04T13:27:50.078148
16/04/2004,05.00.00,1.2,1075.0,93.0,5.4,782.0,97.0,941.0,77.0,1505.0,988.0,11.6,76.4,1.0415,,,2004-04-16T05:00:00,2025-04-04T13:27:50.180302
16/04/2004,06.00.00,2.0,1242.0,179.0,10.0,978.0,180.0,778.0,87.0,1686.0,1184.0,11.7,75.3,1.0325,,,2004-04-16T06:00:00,2025-04-04T13:27:50.287277
16/04/2004,07.00.00,4.5,1657.0,523.0,23.2,1384.0,352.0,579.0,109.0,2176.0,1600.0,12.8,71.0,1.0428,,,2004-04-16T07:00:00,2025-04-04T13:27:50.394689
16/04/2004,08.00.00,4.1,1406.0,546.0,18.7,1258.0,279.0,636.0,116.0,1890.0,1495.0,13.8,61.1,0.9595,,,2004-04-16T08:00:00,2025-04-04T13:27:50.501817
16/04/2004,09.00.00,2.6,1150.0,251.0,9.9,973.0,186.0,827.0,105.0,1590.0,1188.0,15.3,51.4,0.8886,,,2004-04-16T09:00:00,2025-04-04T13:27:50.608910
16/04/2004,10.00.00,2.3,1184.0,222.0,10.2,983.0,169.0,823.0,106.0,1604.0,1166.0,16.6,48.7,0.9146,,,2004-04-16T10:00:00,2025-04-04T13:27:50.715600
16/04/2004,11.00.00,2.6,1223.0,212.0,11.0,1014.0,172.0,781.0,108.0,1666.0,1219.0,17.6,46.7,0.9324,,,2004-04-16T11:00:00,2025-04-04T13:27:50.823018
16/04/2004,12.00.00,2.4,1196.0,263.0,10.5,997.0,127.0,802.0,100.0,1644.0,1128.0,19.2,42.7,0.9425,,,2004-04-16T12:00:00,2025-04-04T13:27:50.930609
16/04/2004,13.00.00,4.3,1559.0,535.0,18.9,1267.0,230.0,653.0,149.0,2047.0,1373.0,15.7,62.5,1.1092,,,2004-04-16T13:00:00,2025-04-04T13:27:51.033113
16/04/2004,14.00.00,4.6,1544.0,609.0,18.9,1266.0,280.0,613.0,148.0,2066.0,1415.0,14.5,75.7,1.2425,,,2004-04-16T14:00:00,2025-04-04T13:27:51.135613
16/04/2004,15.00.00,4.0,1485.0,449.0,17.5,1223.0,242.0,650.0,126.0,1980.0,1302.0,14.4,77.4,1.2654,,,2004-04-16T15:00:00,2025-04-04T13:27:51.238047
16/04/2004,16.00.00,4.7,1498.0,536.0,17.7,1230.0,250.0,649.0,140.0,1963.0,1308.0,14.6,74.9,1.2391,,,2004-04-16T16:00:00,2025-04-04T13:27:51.340441
16/04/2004,17.00.00,5.7,1593.0,743.0,23.0,1378.0,309.0,582.0,142.0,2159.0,1449.0,14.6,76.0,1.2573,,,2004-04-16T17:00:00,2025-04-04T13:27:51.442831
16/04/2004,18.00.00,5.2,1529.0,575.0,20.4,1309.0,270.0,627.0,141.0,2083.0,1385.0,14.0,76.3,1.2166,,,2004-04-16T18:00:00,2025-04-04T13:27:51.545514
16/04/2004,19.00.00,6.4,1689.0,783.0,26.8,1474.0,323.0,560.0,149.0,2298.0,1492.0,13.9,78.0,1.2303,,,2004-04-16T19:00:00,2025-04-04T13:27:51.648016
16/04/2004,20.00.00,6.0,1535.0,706.0,19.9,1295.0,307.0,627.0,140.0,2039.0,1380.0,13.8,78.0,1.2229,,,2004-04-16T20:00:00,2025-04-04T13:27:51.750427
16/04/2004,21.00.00,3.4,1304.0,299.0,12.5,1067.0,224.0,737.0,117.0,1811.0,1167.0,13.5,79.4,1.2224,,,2004-04-16T21:00:00,2025-04-04T13:27:51.852951
16/04/2004,22.00.00,2.7,1235.0,159.0,9.6,963.0,166.0,803.0,103.0,1680.0,1095.0,13.1,80.1,1.2016,,,2004-04-16T22:00:00,2025-04-04T13:27:51.955424
16/04/2004,23.00.00,3.1,1281.0,171.0,10.0,977.0,171.0,794.0,99.0,1695.0,1105.0,12.8,81.0,1.1915,,,2004-04-16T23:00:00,2025-04-04T13:27:52.062455
17/04/2004,00.00.00,2.6,1167.0,162.0,8.1,904.0,169.0,846.0,100.0,1627.0,1051.0,12.7,80.6,1.1819,,,2004-04-17T00:00:00,2025-04-04T13:27:52.170648
17/04/2004,01.00.00,2.2,1134.0,111.0,7.1,863.0,120.0,869.0,88.0,1599.0,1009.0,12.5,81.8,1.1838,,,2004-04-17T01:00:00,2025-04-04T13:27:52.277970
17/04/2004,02.00.00,1.9,1100.0,134.0,6.4,829.0,103.0,887.0,83.0,1565.0,972.0,12.7,81.2,1.1849,,,2004-04-17T02:00:00,2025-04-04T13:27:52.385639
17/04/2004,03.00.00,1.9,1057.0,134.0,5.1,768.0,103.0,958.0,83.0,1527.0,884.0,12.4,82.4,1.1848,,,2004-04-17T03:00:00,2025-04-04T13:27:52.490839
17/04/2004,04.00.00,1.9,902.0,134.0,3.0,652.0,103.0,1158.0,83.0,1437.0,661.0,12.6,79.9,1.1619,,,2004-04-17T04:00:00,2025-04-04T13:27:52.593205
17/04/2004,05.00.00,1.9,982.0,134.0,4.2,724.0,103.0,1055.0,83.0,1508.0,774.0,12.8,80.0,1.1761,,,2004-04-17T05:00:00,2025-04-04T13:27:52.695636
17/04/2004,06.00.00,1.9,997.0,134.0,5.1,769.0,103.0,1002.0,83.0,1524.0,868.0,12.6,79.9,1.1596,,,2004-04-17T06:00:00,2025-04-04T13:27:52.798063
17/04/2004,07.00.00,1.9,1141.0,134.0,8.1,902.0,103.0,905.0,83.0,1672.0,965.0,12.5,79.6,1.1538,,,2004-04-17T07:00:00,2025-04-04T13:27:52.900503
17/04/2004,08.00.00,1.9,1163.0,134.0,8.8,930.0,103.0,849.0,83.0,1691.0,985.0,12.8,80.8,1.1863,,,2004-04-17T08:00:00,2025-04-04T13:27:53.008246
17/04/2004,09.00.00,1.9,1107.0,134.0,7.2,864.0,103.0,911.0,83.0,1604.0,963.0,13.5,78.1,1.1997,,,2004-04-17T09:00:00,2025-04-04T13:27:53.112622
17/04/2004,10.00.00,1.9,1228.0,134.0,9.2,949.0,103.0,838.0,83.0,1706.0,1069.0,14.6,74.9,1.2348,,,2004-04-17T10:00:00,2025-04-04T13:27:53.215424
17/04/2004,11.00.00,1.9,1033.0,134.0,6.0,810.0,103.0,969.0,83.0,1526.0,864.0,16.8,61.0,1.1599,,,2004-04-17T11:00:00,2025-04-04T13:27:53.319501
17/04/2004,12.00.00,1.9,984.0,134.0,5.0,763.0,103.0,1054.0,83.0,1472.0,641.0,18.8,50.1,1.0769,,,2004-04-17T12:00:00,2025-04-04T13:27:53.426653
17/04/2004,13.00.00,1.9,1066.0,134.0,7.5,879.0,103.0,939.0,83.0,1536.0,740.0,19.3,47.1,1.0445,,,2004-04-17T13:00:00,2025-04-04T13:27:53.533859
17/04/2004,14.00.00,1.9,926.0,134.0,3.9,707.0,103.0,1130.0,83.0,1429.0,532.0,19.3,46.6,1.0298,,,2004-04-17T14:00:00,2025-04-04T13:27:53.642026
17/04/2004,15.00.00,1.9,979.0,134.0,5.0,764.0,103.0,1054.0,83.0,1462.0,572.0,19.7,44.4,1.0081,,,2004-04-17T15:00:00,2025-04-04T13:27:53.745010
17/04/2004,16.00.00,1.9,993.0,134.0,5.4,783.0,103.0,1033.0,83.0,1482.0,630.0,19.3,45.7,1.0161,,,2004-04-17T16:00:00,2025-04-04T13:27:53.847492
17/04/2004,17.00.00,1.9,970.0,134.0,5.0,763.0,103.0,1043.0,83.0,1462.0,608.0,17.9,49.9,1.0135,,,2004-04-17T17:00:00,2025-04-04T13:27:53.949881
17/04/2004,18.00.00,1.9,997.0,134.0,5.5,788.0,103.0,1014.0,83.0,1482.0,644.0,16.9,53.2,1.0179,,,2004-04-17T18:00:00,2025-04-04T13:27:54.052334
17/04/2004,19.00.00,1.9,1097.0,134.0,7.8,892.0,103.0,909.0,83.0,1594.0,833.0,16.1,56.0,1.0151,,,2004-04-17T19:00:00,2025-04-04T13:27:54.155028
17/04/2004,20.00.00,1.9,1105.0,134.0,8.2,908.0,103.0,900.0,83.0,1566.0,923.0,16.5,52.8,0.986,,,2004-04-17T20:00:00,2025-04-04T13:27:54.257815
17/04/2004,21.00.00,1.9,993.0,134.0,5.3,777.0,103.0,1022.0,83.0,1482.0,790.0,16.9,51.1,0.9743,,,2004-04-17T21:00:00,2025-04-04T13:27:54.366257
17/04/2004,22.00.00,1.9,1136.0,134.0,7.9,896.0,103.0,919.0,83.0,1623.0,961.0,17.0,50.8,0.9751,,,2004-04-17T22:00:00,2025-04-04T13:27:54.473730
17/04/2004,23.00.00,1.9,1297.0,134.0,10.7,1003.0,103.0,798.0,83.0,1700.0,1177.0,16.9,54.8,1.0455,,,2004-04-17T23:00:00,2025-04-04T13:27:54.575970
18/04/2004,00.00.00,1.9,1110.0,134.0,6.9,855.0,103.0,897.0,83.0,1568.0,943.0,16.3,57.2,1.0492,,,2004-04-18T00:00:00,2025-04-04T13:27:54.678468
18/04/2004,01.00.00,1.9,1027.0,134.0,6.3,827.0,103.0,942.0,83.0,1529.0,742.0,16.0,56.2,1.0164,,,2004-04-18T01:00:00,2025-04-04T13:27:54.786008
18/04/2004,02.00.00,1.9,1024.0,134.0,5.6,795.0,103.0,982.0,83.0,1501.0,705.0,15.6,60.2,1.0617,,,2004-04-18T02:00:00,2025-04-04T13:27:54.893589
18/04/2004,03.00.00,1.9,992.0,134.0,5.4,783.0,103.0,988.0,83.0,1527.0,663.0,14.6,68.2,1.1282,,,2004-04-18T03:00:00,2025-04-04T13:27:54.997668
18/04/2004,04.00.00,1.9,929.0,134.0,3.2,664.0,103.0,1144.0,83.0,1449.0,536.0,14.3,69.6,1.1257,,,2004-04-18T04:00:00,2025-04-04T13:27:55.102018
18/04/2004,05.00.00,1.9,892.0,134.0,1.9,579.0,103.0,1309.0,83.0,1396.0,441.0,13.8,71.9,1.1312,,,2004-04-18T05:00:00,2025-04-04T13:27:55.204551
18/04/2004,06.00.00,1.9,895.0,134.0,2.3,609.0,103.0,1268.0,83.0,1410.0,477.0,13.8,72.7,1.1402,,,2004-04-18T06:00:00,2025-04-04T13:27:55.307776
18/04/2004,07.00.00,1.9,915.0,134.0,2.4,612.0,103.0,1266.0,83.0,1411.0,506.0,14.2,72.3,1.1632,,,2004-04-18T07:00:00,2025-04-04T13:27:55.410328
18/04/2004,08.00.00,1.9,947.0,134.0,2.9,649.0,103.0,1154.0,83.0,1459.0,608.0,14.5,72.9,1.195,,,2004-04-18T08:00:00,2025-04-04T13:27:55.512997
18/04/2004,09.00.00,1.9,1032.0,134.0,4.2,721.0,103.0,1052.0,83.0,1546.0,663.0,14.2,75.6,1.2201,,,2004-04-18T09:00:00,2025-04-04T13:27:55.615554
18/04/2004,10.00.00,1.9,1219.0,134.0,6.8,849.0,103.0,901.0,83.0,1664.0,912.0,14.5,77.2,1.2695,,,2004-04-18T10:00:00,2025-04-04T13:27:55.718774
18/04/2004,11.00.00,1.9,1217.0,134.0,7.3,869.0,103.0,873.0,83.0,1660.0,963.0,14.9,74.5,1.253,,,2004-04-18T11:00:00,2025-04-04T13:27:55.826365
18/04/2004,12.00.00,1.9,1097.0,134.0,5.3,779.0,103.0,980.0,83.0,1565.0,803.0,15.5,67.4,1.178,,,2004-04-18T12:00:00,2025-04-04T13:27:55.933377
18/04/2004,13.00.00,1.9,938.0,134.0,3.4,674.0,103.0,1136.0,83.0,1433.0,564.0,16.7,56.0,1.0544,,,2004-04-18T13:00:00,2025-04-04T13:27:56.040276
18/04/2004,14.00.00,1.9,944.0,134.0,3.4,677.0,103.0,1140.0,83.0,1436.0,501.0,17.1,55.5,1.0724,,,2004-04-18T14:00:00,2025-04-04T13:27:56.142568
18/04/2004,15.00.00,1.9,1139.0,134.0,6.8,847.0,103.0,929.0,83.0,1604.0,701.0,16.2,62.4,1.1423,,,2004-04-18T15:00:00,2025-04-04T13:27:56.245843
18/04/2004,16.00.00,1.9,1163.0,134.0,7.0,859.0,103.0,921.0,83.0,1603.0,783.0,17.4,58.9,1.1567,,,2004-04-18T16:00:00,2025-04-04T13:27:56.348347
18/04/2004,17.00.00,1.9,1157.0,134.0,7.7,885.0,103.0,916.0,83.0,1590.0,784.0,17.5,54.6,1.08,,,2004-04-18T17:00:00,2025-04-04T13:27:56.450697
18/04/2004,18.00.00,1.9,1154.0,134.0,8.5,919.0,103.0,876.0,83.0,1623.0,861.0,17.5,54.2,1.0722,,,2004-04-18T18:00:00,2025-04-04T13:27:56.553351
18/04/2004,19.00.00,1.9,1342.0,134.0,13.5,1102.0,103.0,744.0,83.0,1824.0,1156.0,17.0,55.1,1.0621,,,2004-04-18T19:00:00,2025-04-04T13:27:56.655973
18/04/2004,20.00.00,1.9,1178.0,134.0,9.2,949.0,103.0,847.0,83.0,1653.0,1047.0,16.4,57.8,1.0669,,,2004-04-18T20:00:00,2025-04-04T13:27:56.762158
18/04/2004,21.00.00,1.9,1152.0,134.0,8.7,926.0,103.0,854.0,83.0,1669.0,1034.0,15.8,60.4,1.0744,,,2004-04-18T21:00:00,2025-04-04T13:27:56.871219
18/04/2004,22.00.00,1.9,1078.0,134.0,6.6,841.0,103.0,920.0,83.0,1595.0,962.0,15.5,63.3,1.1071,,,2004-04-18T22:00:00,2025-04-04T13:27:56.980153
18/04/2004,23.00.00,1.9,1167.0,134.0,9.1,945.0,103.0,826.0,83.0,1702.0,1100.0,15.0,65.2,1.1045,,,2004-04-18T23:00:00,2025-04-04T13:27:57.086900
19/04/2004,00.00.00,1.9,1111.0,134.0,7.8,890.0,103.0,871.0,83.0,1658.0,1047.0,14.5,67.3,1.1054,,,2004-04-19T00:00:00,2025-04-04T13:27:57.195118
19/04/2004,01.00.00,1.9,988.0,134.0,4.2,722.0,103.0,1029.0,83.0,1500.0,874.0,14.1,70.1,1.1224,,,2004-04-19T01:00:00,2025-04-04T13:27:57.297382
19/04/2004,02.00.00,1.9,917.0,134.0,3.4,677.0,103.0,1103.0,83.0,1494.0,747.0,13.8,73.3,1.1518,,,2004-04-19T02:00:00,2025-04-04T13:27:57.399773
19/04/2004,03.00.00,1.9,850.0,134.0,1.7,562.0,103.0,1275.0,83.0,1407.0,589.0,13.1,78.3,1.1716,,,2004-04-19T03:00:00,2025-04-04T13:27:57.502454
19/04/2004,04.00.00,1.9,885.0,134.0,2.1,589.0,103.0,1238.0,83.0,1443.0,635.0,13.0,78.2,1.1664,,,2004-04-19T04:00:00,2025-04-04T13:27:57.604882
